Area_ID,Intersection_ID,Traffic_Volume,Road_Capacity_Utilization_Pct,Estimated_Road_Capacity,Average_Speed,Travel_Time_Index,Congestion_Level,Incident_Level,Capacity_Utilization,Bottleneck_Status,Speed_Condition,Travel_Delay_Condition,Incident_Status,Accident_Flag,Peak_Traffic_Status,Congestion_Score,Calculated_Congestion_Level,Congestion_Reasons,Estimated_Lanes,Saturation_Flow,Number_of_Phases,Phase_1_Flow,Phase_2_Flow,Phase_1_Flow_Ratio,Phase_2_Flow_Ratio,Baseline_Cycle,Lost_Time,Available_Green_Time,Phase_1_Baseline_Green,Phase_2_Baseline_Green,Webster_Y,Webster_Status,Webster_Optimal_Cycle,Webster_Cycle_Capped,Webster_Optimal_Cycle_Practical,Webster_Available_Green,Webster_Phase_1_Green,Webster_Phase_2_Green,Cycle_Change_Seconds,Phase_1_Green_Change,Phase_2_Green_Change,Decision_Priority,Decision_Status
AN005,RIN09,22491,100.0,22491.0,42.39264835,1.180975806,67.78714041,0,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,59.86,HIGH,HIGH_CAPACITY_UTILIZATION,15,27000,2,12370.05,10120.95,0.4581,0.3748,100,8,92,50.6,41.4,0.8329,VALID,101.74,False,101.74,93.74,51.56,42.18,1.74,0.96,0.78,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN10,38924,100.0,38924.0,23.93474091,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,HIGH_TRAFFIC,83.55,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",26,46800,2,21408.2,17515.8,0.4574,0.3743,120,8,112,61.6,50.4,0.8317,VALID,101.01,False,101.01,93.01,51.15,41.86,-18.99,-10.45,-8.54,HIGH,WEBSTER_TIMING_AVAILABLE
AN007,RIN12,25165,100.0,25165.0,20.0,1.5,82.69858827,1,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,80.63,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",17,30600,2,13840.75,11324.25,0.4523,0.3701,120,8,112,61.6,50.4,0.8224,VALID,95.72,False,95.72,87.72,48.24,39.48,-24.28,-13.36,-10.92,HIGH,WEBSTER_TIMING_AVAILABLE
AN007,RIN13,15871,76.66574797,20701.552414528676,57.71555095,1.010838397,47.34277657,1,0.7666574797,AT_RISK,HIGH_SPEED,LOW_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,40.03,MODERATE,INCIDENT_PRESENT,14,25200,2,8729.05,7141.95,0.3464,0.2834,80,8,72,39.6,32.4,0.6298,VALID,45.92,False,45.92,37.92,20.86,17.06,-34.08,-18.74,-15.34,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,46556,100.0,46556.0,46.59329803,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,HIGH_TRAFFIC,78.74,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",32,57600,2,25605.8,20950.2,0.4445,0.3637,120,8,112,61.6,50.4,0.8082,VALID,88.63,False,88.63,80.63,44.35,36.28,-31.37,-17.25,-14.12,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,22591,100.0,22591.0,30.91538704,1.236117977,70.66460615,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,LOW_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,67.38,HIGH,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, INCIDENT_PRESENT",16,28800,2,12425.05,10165.95,0.4314,0.353,100,8,92,50.6,41.4,0.7844,VALID,78.85,False,78.85,70.85,38.97,31.88,-21.15,-11.63,-9.52,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,20310,100.0,20310.0,51.72257284,1.103155074,60.48712148,1,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,LOW_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,54.59,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",14,25200,2,11170.5,9139.5,0.4433,0.3627,100,8,92,50.6,41.4,0.806,VALID,87.63,False,87.63,79.63,43.8,35.83,-12.37,-6.8,-5.57,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN04,61024,100.0,61024.0,44.82690984,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,PEAK_TRAFFIC,82.45,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",41,73800,2,33563.2,27460.8,0.4548,0.3721,120,8,112,61.6,50.4,0.8269,VALID,98.21,False,98.21,90.21,49.62,40.59,-21.79,-11.98,-9.81,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,28153,100.0,28153.0,21.48315394,1.5,98.22425144,4,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,83.87,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",19,34200,2,15484.15,12668.85,0.4528,0.3704,120,8,112,61.6,50.4,0.8232,VALID,96.15,False,96.15,88.15,48.49,39.66,-23.85,-13.11,-10.74,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RIN06,12965,62.28902033,20814.262178651927,62.70800636,1.275360959,41.91321344,2,0.6228902033,NORMAL,HIGH_SPEED,MODERATE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,44.51,MODERATE,INCIDENT_PRESENT,14,25200,2,7130.75,5834.25,0.283,0.2315,80,8,72,39.6,32.4,0.5145,VALID,35.02,False,35.02,27.02,14.86,12.16,-44.98,-24.74,-20.24,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN004,RN07,57145,100.0,57145.0,45.62209851,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,PEAK_TRAFFIC,80.36,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",39,70200,2,31429.75,25715.25,0.4477,0.3663,120,8,112,61.6,50.4,0.814,VALID,91.4,False,91.4,83.4,45.87,37.53,-28.6,-15.73,-12.87,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN09,40516,100.0,40516.0,34.19584226,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,HIGH_TRAFFIC,79.96,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",28,50400,2,22283.8,18232.2,0.4421,0.3618,120,8,112,61.6,50.4,0.8039,VALID,86.69,False,86.69,78.69,43.28,35.41,-33.31,-18.32,-14.99,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN10,22893,100.0,22893.0,46.96554777,1.127501001,78.82782753,2,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,LOW_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,58.5,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",16,28800,2,12591.15,10301.85,0.4372,0.3577,100,8,92,50.6,41.4,0.7949,VALID,82.89,False,82.89,74.89,41.19,33.7,-17.11,-9.41,-7.7,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN11,28470,100.0,28470.0,20.0,1.5,97.45010926,3,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,83.36,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",19,34200,2,15658.5,12811.5,0.4579,0.3746,120,8,112,61.6,50.4,0.8325,VALID,101.49,False,101.49,93.49,51.42,42.07,-18.51,-10.18,-8.33,HIGH,WEBSTER_TIMING_AVAILABLE
AN007,RIN12,6965,32.00753888,21760.49844417154,47.34214733,1.153730659,26.80961232,2,0.3200753887999999,NORMAL,HIGH_SPEED,LOW_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,32.12,MODERATE,INCIDENT_PRESENT,15,27000,2,3830.75,3134.25,0.1419,0.1161,80,8,72,39.6,32.4,0.258,VALID,22.91,False,22.91,14.91,8.2,6.71,-57.09,-31.4,-25.69,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN007,RIN13,32668,100.0,32668.0,51.21108558,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,73.35,HIGH,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",22,39600,2,17967.4,14700.6,0.4537,0.3712,100,8,92,50.6,41.4,0.8249,VALID,97.09,False,97.09,89.09,49.0,40.09,-2.91,-1.6,-1.31,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,24405,100.0,24405.0,29.84255885,1.237175974,82.95172416,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,LOW_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,68.13,HIGH,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, INCIDENT_PRESENT",17,30600,2,13422.75,10982.25,0.4387,0.3589,100,8,92,50.6,41.4,0.7976,VALID,83.99,False,83.99,75.99,41.8,34.19,-16.01,-8.8,-7.21,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,25768,100.0,25768.0,25.49316209,1.5,85.81084803,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,80.19,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",18,32400,2,14172.4,11595.6,0.4374,0.3579,120,8,112,61.6,50.4,0.7953,VALID,83.05,False,83.05,75.05,41.28,33.77,-36.95,-20.32,-16.63,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN14,34362,100.0,34362.0,46.08703581,1.5,100.0,5,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,79.19,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",23,41400,2,18899.1,15462.9,0.4565,0.3735,120,8,112,61.6,50.4,0.83,VALID,100.0,False,100.0,92.0,50.6,41.4,-20.0,-11.0,-9.0,HIGH,WEBSTER_TIMING_AVAILABLE
AN008,RIN15,12382,63.25005703,19576.26693384185,45.46436548,1.252725411,36.46940495,0,0.6325005703,NORMAL,NORMAL_SPEED,MODERATE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,46.75,MODERATE,NORMAL_TRAFFIC_CONDITION,14,25200,2,6810.1,5571.9,0.2702,0.2211,80,8,72,39.6,32.4,0.4913,VALID,33.42,False,33.42,25.42,13.98,11.44,-46.58,-25.62,-20.96,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN004,RN07,50214,100.0,50214.0,36.94089993,1.5,100.0,0,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,NO_INCIDENT,NO,PEAK_TRAFFIC,80.32,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, PEAK_TRAFFIC_VOLUME",34,61200,2,27617.7,22596.3,0.4513,0.3692,120,8,112,61.6,50.4,0.8205,VALID,94.71,False,94.71,86.71,47.69,39.02,-25.29,-13.91,-11.38,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,21131,100.0,21131.0,44.34249739,1.273318151,69.35472079,1,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,MODERATE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,63.69,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",15,27000,2,11622.05,9508.95,0.4304,0.3522,100,8,92,50.6,41.4,0.7826,VALID,78.2,False,78.2,70.2,38.61,31.59,-21.8,-11.99,-9.81,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN10,39110,100.0,39110.0,23.53041371,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,HIGH_TRAFFIC,83.7,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",27,48600,2,21510.5,17599.5,0.4426,0.3621,120,8,112,61.6,50.4,0.8047,VALID,87.05,False,87.05,79.05,43.48,35.57,-32.95,-18.12,-14.83,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN11,42022,100.0,42022.0,34.71075116,1.5,100.0,5,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,HIGH_TRAFFIC,84.14,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",29,52200,2,23112.1,18909.9,0.4428,0.3623,120,8,112,61.6,50.4,0.8051,VALID,87.22,False,87.22,79.22,43.57,35.65,-32.78,-18.03,-14.75,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,36384,100.0,36384.0,28.18948343,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,81.77,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",25,45000,2,20011.2,16372.8,0.4447,0.3638,120,8,112,61.6,50.4,0.8085,VALID,88.77,False,88.77,80.77,44.43,36.34,-31.23,-17.17,-14.06,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,11033,51.58995543,21385.94598122916,44.52288644,1.096818006,46.50991853,0,0.5158995543,NORMAL,NORMAL_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,36.4,MODERATE,NORMAL_TRAFFIC_CONDITION,15,27000,2,6068.15,4964.85,0.2247,0.1839,80,8,72,39.6,32.4,0.4086,VALID,28.75,False,28.75,20.75,11.41,9.34,-51.25,-28.19,-23.06,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,16390,78.95150244,20759.579607057825,34.37367223,1.275785988,60.64506732,0,0.7895150244,AT_RISK,LOW_SPEED,MODERATE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,57.23,HIGH,LOW_SPEED,14,25200,2,9014.5,7375.5,0.3577,0.2927,100,8,92,50.6,41.4,0.6504,VALID,48.63,False,48.63,40.63,22.35,18.28,-51.37,-28.25,-23.12,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,65269,100.0,65269.0,36.97599605,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,PEAK_TRAFFIC,85.64,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",44,79200,2,35897.95,29371.05,0.4533,0.3708,120,8,112,61.6,50.4,0.8241,VALID,96.65,False,96.65,88.65,48.76,39.89,-23.35,-12.84,-10.51,HIGH,WEBSTER_TIMING_AVAILABLE
AN008,RIN16,17926,86.91454741,20624.855716544316,66.42270359,1.22214542,64.1373689,3,0.8691454741,AT_RISK,HIGH_SPEED,LOW_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,52.03,HIGH,INCIDENT_PRESENT,14,25200,2,9859.3,8066.7,0.3912,0.3201,100,8,92,50.6,41.4,0.7113,VALID,58.88,False,58.88,50.88,27.98,22.9,-41.12,-22.62,-18.5,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RIN06,22876,100.0,22876.0,65.01737103,1.290103064,75.98671216,2,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,MODERATE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,59.83,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",16,28800,2,12581.8,10294.2,0.4369,0.3574,100,8,92,50.6,41.4,0.7943,VALID,82.64,False,82.64,74.64,41.06,33.58,-17.36,-9.54,-7.82,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RN07,49798,100.0,49798.0,28.28376632,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,PEAK_TRAFFIC,84.71,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",34,61200,2,27388.9,22409.1,0.4475,0.3662,120,8,112,61.6,50.4,0.8137,VALID,91.25,False,91.25,83.25,45.78,37.47,-28.75,-15.82,-12.93,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN09,30323,100.0,30323.0,27.91921134,1.5,93.69413988,1,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,79.5,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",21,37800,2,16677.65,13645.35,0.4412,0.361,120,8,112,61.6,50.4,0.8022,VALID,85.95,False,85.95,77.95,42.87,35.08,-34.05,-18.73,-15.32,HIGH,WEBSTER_TIMING_AVAILABLE
AN007,RIN12,13356,67.63354364,19747.597539900245,65.76747984,1.33766818,50.63340306,1,0.6763354364,NORMAL,HIGH_SPEED,MODERATE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,47.08,MODERATE,INCIDENT_PRESENT,14,25200,2,7345.8,6010.2,0.2915,0.2385,80,8,72,39.6,32.4,0.53,VALID,36.17,False,36.17,28.17,15.49,12.68,-43.83,-24.11,-19.72,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,38748,100.0,38748.0,38.46488476,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,HIGH_TRAFFIC,79.34,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",26,46800,2,21311.4,17436.6,0.4554,0.3726,120,8,112,61.6,50.4,0.828,VALID,98.84,False,98.84,90.84,49.96,40.88,-21.16,-11.64,-9.52,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN14,34188,100.0,34188.0,25.82840195,1.5,100.0,4,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,83.96,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",23,41400,2,18803.4,15384.6,0.4542,0.3716,120,8,112,61.6,50.4,0.8258,VALID,97.59,False,97.59,89.59,49.28,40.31,-22.41,-12.32,-10.09,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN04,32010,100.0,32010.0,32.47619957,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,80.57,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",22,39600,2,17605.5,14404.5,0.4446,0.3638,120,8,112,61.6,50.4,0.8084,VALID,88.73,False,88.73,80.73,44.4,36.33,-31.27,-17.2,-14.07,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,13903,68.40058101,20325.850737974604,30.59949117,1.158469077,50.25267747,0,0.6840058101,NORMAL,VERY_LOW_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,49.38,MODERATE,LOW_SPEED,14,25200,2,7646.65,6256.35,0.3034,0.2483,80,8,72,39.6,32.4,0.5517,VALID,37.92,False,37.92,29.92,16.45,13.47,-42.08,-23.15,-18.93,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN004,RN07,34831,100.0,34831.0,20.0,1.5,100.0,5,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,86.77,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",24,43200,2,19157.05,15673.95,0.4435,0.3628,120,8,112,61.6,50.4,0.8063,VALID,87.76,False,87.76,79.76,43.87,35.89,-32.24,-17.73,-14.51,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN09,14614,76.10025898,19203.614016400028,44.01660373,1.113949161,44.85913263,0,0.7610025898,AT_RISK,NORMAL_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,46.61,MODERATE,NORMAL_TRAFFIC_CONDITION,13,23400,2,8037.7,6576.3,0.3435,0.281,80,8,72,39.6,32.4,0.6245,VALID,45.27,False,45.27,37.27,20.5,16.77,-34.73,-19.1,-15.63,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN006,RIN11,28195,100.0,28195.0,38.19781934,1.5,95.32957773,4,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,79.09,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",19,34200,2,15507.25,12687.75,0.4534,0.371,120,8,112,61.6,50.4,0.8244,VALID,96.81,False,96.81,88.81,48.84,39.97,-23.19,-12.76,-10.43,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,43024,100.0,43024.0,28.07094802,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,HIGH_TRAFFIC,84.27,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",29,52200,2,23663.2,19360.8,0.4533,0.3709,120,8,112,61.6,50.4,0.8242,VALID,96.7,False,96.7,88.7,48.78,39.92,-23.3,-12.82,-10.48,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,13224,65.02905996,20335.52385369589,61.23396562,1.218678965,38.71894192,0,0.6502905996,NORMAL,HIGH_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,41.68,MODERATE,NORMAL_TRAFFIC_CONDITION,14,25200,2,7273.2,5950.8,0.2886,0.2361,80,8,72,39.6,32.4,0.5247,VALID,35.77,False,35.77,27.77,15.27,12.5,-44.23,-24.33,-19.9,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN003,RIN04,31137,100.0,31137.0,51.28396623,1.5,99.27321333,0,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,71.99,HIGH,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY",21,37800,2,17125.35,14011.65,0.4531,0.3707,100,8,92,50.6,41.4,0.8238,VALID,96.48,False,96.48,88.48,48.67,39.81,-3.52,-1.93,-1.59,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,60935,100.0,60935.0,20.0,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,PEAK_TRAFFIC,89.54,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",41,73800,2,33514.25,27420.75,0.4541,0.3716,120,8,112,61.6,50.4,0.8257,VALID,97.53,False,97.53,89.53,49.24,40.29,-22.47,-12.36,-10.11,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RIN06,39508,100.0,39508.0,20.86285503,1.5,100.0,4,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,HIGH_TRAFFIC,86.56,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",27,48600,2,21729.4,17778.6,0.4471,0.3658,120,8,112,61.6,50.4,0.8129,VALID,90.86,False,90.86,82.86,45.57,37.29,-29.14,-16.03,-13.11,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RN07,39400,100.0,39400.0,33.47530164,1.5,100.0,0,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,NO_INCIDENT,NO,HIGH_TRAFFIC,78.92,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY",27,48600,2,21670.0,17730.0,0.4459,0.3648,120,8,112,61.6,50.4,0.8107,VALID,89.8,False,89.8,81.8,44.99,36.81,-30.2,-16.61,-13.59,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,28165,100.0,28165.0,59.92999517,1.5,100.0,4,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,72.85,HIGH,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",19,34200,2,15490.75,12674.25,0.4529,0.3706,100,8,92,50.6,41.4,0.8235,VALID,96.32,False,96.32,88.32,48.57,39.75,-3.68,-2.03,-1.65,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN09,28609,100.0,28609.0,26.01532018,1.5,92.28532786,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,80.67,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",20,36000,2,15734.95,12874.05,0.4371,0.3576,120,8,112,61.6,50.4,0.7947,VALID,82.81,False,82.81,74.81,41.15,33.66,-37.19,-20.45,-16.74,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN10,18780,98.53115112,19059.96203893736,43.13028697,1.010324763,55.30332578,0,0.9853115112,BOTTLENECK,NORMAL_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,51.49,HIGH,HIGH_CAPACITY_UTILIZATION,13,23400,2,10329.0,8451.0,0.4414,0.3612,100,8,92,50.6,41.4,0.8026,VALID,86.12,False,86.12,78.12,42.96,35.16,-13.88,-7.64,-6.24,HIGH,WEBSTER_TIMING_AVAILABLE
